Title,Description,PostsNum
Split {{!EXTRACT}} data into csv file,"Hello all, I am having a hard time finding documentation on the ""split"" command.

All I would like to do is split the result I get from extraction into two fields of a csv file, one comtaining the email adress, the other all the rest of the extracted data.

I am running the lastest iMacros on FF 30 on a Linux Ubuntu 13.10 box. 

The code I have: 
Code: Select allVERSION BUILD=8820413 RECORDER=FX
TAB T=1


TAG POS={{!LOOP}} TYPE=SPAN ATTR=TXT:[in]
TAG POS=R1 TYPE=H3 ATTR=TXT:* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=*

Creates a file called extract.csv and has all the matches, but they are all on the first column. The data is in this format:
John, Smith johnsmith@somesite.com
or, 
John, Andrew Smith johnasmith@somesite.com

How can I slit the email out of there?? And make it be two fields in the csv file??

I have tried this:
Code: Select allVERSION BUILD=8820413 RECORDER=FX
TAB T=1


TAG POS={{!LOOP}} TYPE=SPAN ATTR=TXT:[in]
TAG POS=R1 TYPE=H3 ATTR=TXT:* EXTRACT=TXT
SET !VAR1 EVAL(""var s=\""{{!EXTRACT}}\""; s = s.split(\w@\w.\w); s;"")
SAVEAS TYPE=EXTRACT FOLDER=* FILE=*

Doesn't work ",2
Tag command doesn't run,"Tag command what I want to use include space such as: NEW BRUNSWICK

Help me. Code is below

VERSION BUILD=10002738
TAB T=1
TAB CLOSEALLOTHERS
SET !DATASOURCE LIST.csv
SET !DATASOURCE_LINE {{!LOOP}}
URL GOTO=http://pse5-esd5.ainc-inac.gc.ca/fnp/Ma ... x?lang=eng
TAG POS=1 TYPE=SELECT ATTR=NAME:ctl00$ddlRegion CONTENT=$AB

TAG POS=1 TYPE=INPUT:SUBMIT ATTR=NAME:ctl00$btnSearch&&VALUE:Search

TAG POS=1 TYPE=TABLE ATTR=ID:ctl00_dgFNlist&&TXT:* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE={{!COL3}}_{{!NOW:yymmdd}}.csv
TAG POS=1 TYPE=INPUT:SUBMIT ATTR=NAME:ctl00$btnNext&&TITLE:Next
SET !ERRORIGNORE YES",1
Nested Loops,"Hello all, 
Yes I'm a newbie, I have learned in my first hour or so how to loop through a field and extract values into a .csv file, problem is the page I am viewing is broken into alphebetical sections via h2 tags:
<H2>A</H2>
data...
data...
<H2>B</H2>
data...
data...

I have written code that successfully finds the matches with the first section, BUT IT STOPS after the A's 
How can I get it to continue on into the next section? Here is the code:
Code: Select allVERSION BUILD=8820413 RECORDER=FX
TAB T=1

TAG POS={{!LOOP}} TYPE=SPAN ATTR=TXT:[in]
TAG POS=R1 TYPE=H3 ATTR=TXT:* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=*


Is there such a thing as a ""character class"" in iMacros? Like [a-zA-Z] ??

Or, what is the line for matching this:
<H2>A</H2>

I could just do a brute force approach and write 27 chunks matching each letter of the alphabet and then looping through the data within them. ",4
Deleted,Deleted,4
Extracting always returns #EANF# with IE plugin (even demos),"Hi,

Got a strange situation with the latest IE plugin, on a windows 7 system with IE 8 (can't upgrade due to compatibility reasons with certain applications)

The macro keeps returning #EANF# when trying to extract text or html from a website ... it's not an issue with my macro as the included extract demo also keeps giving the #EANF#.
We have another system, also running windows 7 with the exact same version of IE 8 and also latest version of the imacros IE plugin (downloaded from this site a couple days ago) ... and on that system it works without a problem.

Does anybody have any idea what could cause this?
Could it be a certain security setting in IE that prevents the imacros IE plugin from extracting data?

Thanks in advance ",1
Search Term - Email Alert,"how do I setup imacros so an email alert is sent when a specific search terms appears on a website?

Ex. https://www.yahoo.com/
Keyword ""wrestling""

this is my first time posting, I tried to search, I am sure this has been discussed in the past so please link me if possible

Best Regards",2
line 2 wrong size of SET command (Error code:: SyntaxError -,"hello, 
I started on imacros for firefox, and I try a macro I just how.This macro does not work and returns the error suvant message: line 2 wrong size of SET command (Error code:: SyntaxError -910 ). 

I put below the text of the macro. 
VERSION BUILD = 8820413 RECORDER = FX 
SET! DATASOURCE Without titre.csv 
SET! DATASOURCE_COLUMNS 9 
SET! LOOP 1 
SET! DATASOURCE_LINE {{!}} LOOP 
WAIT SECONDS = 5 
TAB T = 1 
URL GOTO = http: //oxiforms.com/form.php f = 6FE99B4B-7527-4088-A6EB-DCD935346084? 
TAG POS = 1 TYPE = INPUT: TEXT FORM = ID: form ATTR = ID: 7FFE1F2B-8259-43B7-BBDF-E19B2A0CCD4A_JJ CONTENT = {{COL1}!} 
TAG POS = 1 TYPE = INPUT: TEXT FORM = ID: form ATTR = ID: 7FFE1F2B-8259-43B7-BBDF-E19B2A0CCD4A_MM CONTENT = {{COL 2}!} 
TAG POS = 1 TYPE = INPUT: TEXT FORM = ID: form ATTR = ID: 7FFE1F2B-8259-43B7-BBDF-E19B2A0CCD4A_AA CONTENT = {{} COL3!} 
TAG POS = 1 TYPE = SELECT FORM = ID: form ATTR = ID: 744E42F3-44F3-4251-B304-5E46674902F1 CONTENT =% {} {COL4!} 
TAG POS = 1 TYPE = SELECT FORM = ID: form ATTR = ID: FADEE1D4-A1CE-4542-AE7C-47FAD64CE914 CONTENT =% {} {COL5!} 
TAG POS = 1 TYPE = INPUT: TEXT FORM = ID: form ATTR = ID: E7052250-27FC-4215-9133-44401DC5D7AA CONTENT = {{} COL6!} 
TAG POS = 1 TYPE = INPUT: TEXT FORM = ID: form ATTR = ID: 966A26AD-5727-42A3-A5C4-2FFC230B6522 CONTENT = {{} COL7​​!} 
TAG POS = 1 TYPE = INPUT: TEXT FORM = ID: form ATTR = ID: 31E7F960-A50E-4BFF-BEAC-F2CDFECE7D66 CONTENT = {{} COL8!} 
TAG POS = 1 TYPE = INPUT: TEXT FORM = ID: form ATTR = ID: 7084345C-5BCE-443B-8969-5A2E0D29A540 CONTENT = {{} COL9!} 
TAG POS = 1 TYPE = INPUT: SUBMIT FORM = ID: form ATTR = NAME: continue 

I would like to know what does not work and how to fix it.   
Please to excuse the mistakes of language, do not speak English properly, I use an online translator.  

Thank you in advance for your answers.",5
Mozilla Update trouble,"Hi, my mozilla automatically updated to version 33.0 (x86 en-US). In this interim, my imacro that uses .cvs files as source to extraction is presenting this kind of error: ""Component returned failure code: 0x8000ffff (NS_ERROR_UNEXPECTED) [nsIPrefBranch.getIntPref], line 5""

Follows a summarized version of my imacro (the .cvs files used are ""siteorigem"" and ""sitesaida""):

VERSION BUILD=8820413 RECORDER=FX
SET !EXTRACT_TEST_POPUP NO
TAB T=1
'SET !ERRORIGNORE YES
SET !DATASOURCE X:\Users\Tecnica\INFLACAO\Precos\PassagensAereas\siteorigem.csv 
URL GOTO={{!COL1}} 
WAIT SECONDS=3
TAG POS=1 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=2 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=3 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=4 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=5 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=6 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=7 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=8 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=9 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=10 TYPE=SPAN ATTR=TXT:Preço<SP>por<SP>adulto
TAG POS=R5 TYPE=SPAN ATTR=TXT:* EXTRACT=TXT
TAG POS=1 TYPE=SPAN ATTR=TXT:Seguinte<SP>»
WAIT SECONDS=3
SET !DATASOURCE X:\Users\Tecnica\INFLACAO\Precos\PassagensAereas\sitesaida.csv 
SAVEAS TYPE=EXTRACT FOLDER=X:\Users\Tecnica\INFLACAO\Precos\PassagensAereas FILE={{!COL1}}


One important caveat, it all worked before this update. I tried to downgrade my current version, but there are so many previous versions, and probably the best thing to do is adequate the new version to my imacro.

Thanks",4
FROM LONG SCRIPT TO SHORT SCRIPT?,"imacros v10.0.2.2823
any shortcuts for this one? coz im doing this from POS=1 to POS=1000

TAG POS=1 TYPE=DIV ATTR=CLASS:Title EXTRACT=TXT
TAG POS=1 TYPE=DIV ATTR=CLASS:Address EXTRACT=TXT
TAG POS=1 TYPE=DIV ATTR=CLASS:ZipCity EXTRACT=TXT
TAG POS=1 TYPE=DIV ATTR=CLASS:Phone EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=e:\final FILE=Extract_{{!NOW:ddmmyy_hhnnss}}.csv

TAG POS=2 TYPE=DIV ATTR=CLASS:Title EXTRACT=TXT
TAG POS=2 TYPE=DIV ATTR=CLASS:Address EXTRACT=TXT
TAG POS=2 TYPE=DIV ATTR=CLASS:ZipCity EXTRACT=TXT
TAG POS=2 TYPE=DIV ATTR=CLASS:Phone EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=e:\final FILE=Extract_{{!NOW:ddmmyy_hhnnss}}.csv

TAG POS=3 TYPE=DIV ATTR=CLASS:Title EXTRACT=TXT
TAG POS=3 TYPE=DIV ATTR=CLASS:Address EXTRACT=TXT
TAG POS=3 TYPE=DIV ATTR=CLASS:ZipCity EXTRACT=TXT
TAG POS=3 TYPE=DIV ATTR=CLASS:ActionLinks<SP>ClearFix EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=e:\final FILE=Extract_{{!NOW:ddmmyy_hhnnss}}.csv

TAG POS=4 TYPE=DIV ATTR=CLASS:Title EXTRACT=TXT
TAG POS=4 TYPE=DIV ATTR=CLASS:Address EXTRACT=TXT
TAG POS=4 TYPE=DIV ATTR=CLASS:ZipCity EXTRACT=TXT
TAG POS=4 TYPE=DIV ATTR=CLASS:Phone EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=e:\final FILE=Extract_{{!NOW:ddmmyy_hhnnss}}.csv

TAG POS=5 TYPE=DIV ATTR=CLASS:Title EXTRACT=TXT
TAG POS=5 TYPE=DIV ATTR=CLASS:Address EXTRACT=TXT
TAG POS=5 TYPE=DIV ATTR=CLASS:ZipCity EXTRACT=TXT
TAG POS=5 TYPE=DIV ATTR=CLASS:Phone EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=e:\final FILE=Extract_{{!NOW:ddmmyy_hhnnss}}.csv",4
extract number and put it in other input,"Hello all, i want to extract number and put it in other input.


Link to website: http://obsifight.fr/voter

I want to make an ""AutoVoter"" for a minecraft serveur, i want to extract the ""OUT"" on the RPG-Paradize page for ""Obsifight server"" and put it on the input marked in red on the script( http://rpg-paradize.com/?page=topsite )

All other part of script is done, but i dont know how to make this ..

Script: 
VERSION BUILD=8820413 RECORDER=FX
TAB CLOSEALLOTHERS
URL GOTO=http://obsifight.fr/voter/
TAG POS=1 TYPE=INPUT:TEXT FORM=ACTION:loadDatas.php ATTR=ID:inputString CONTENT=Name here
TAG POS=1 TYPE=BUTTON FORM=ACTION:loadDatas.php ATTR=TXT:Continuer
TAG POS=1 TYPE=IMG ATTR=SRC:http://obsifight.fr/images/rpg.jpg
TAB T=2
TAB T=1
WAIT SECONDS=30
TAG POS=2 TYPE=INPUT:TEXT ATTR=* CONTENT=EXTRACTED NUMBER HERE
TAG POS=1 TYPE=BUTTON ATTR=TXT:Confirmer
WAIT SECONDS=1
TAG POS=1 TYPE=A ATTR=TXT:Plus<SP>tard
TAB CLOSEALLOTHERS
WAIT SECONDS=10801

kind regards

-Burn",4
Reload page after X loops?,"Hi guys,

I'm looking for a method of a loading a webpage after a certain number of looks e.g
if iLOOP = 1000 URL GOTO=http://.......

I know if statement aren't possible in imacros. 

Is there another way?

Cheers,",2
Problem to extract url with Pos=R1,"I tested much things, but everytime there is a problem that i cant solve. So here is the next, i thought it is very simple, but iam wrong...

I want to extract the url:
Code: Select all<a href=""/i,1162736/buecher/harry-potter-band-4-harry-potter-und-der-feuerkelch-joanne-k-rowling-gebundene-ausgabe"" 
This is the dom:
Code: Select all<div style=""outline: 1px solid blue;"" class=""list-item-inner"">
    [b]<a href=""/i,1162736/buecher/harry-potter-band-4-harry-potter-und-der-feuerkelch-joanne-k-rowling-gebundene-ausgabe"" [/b]title=""Harry Potter: Band 4 - Harry Potter und der Feuerkelch - Joanne K. Rowling [Gebundene Ausgabe]"" class=""productConversion"">
        <img style=""display: block;"" src=""https://dksw3hw5iu1be.cloudfront.net/1162736/thumbs/110.gif?lm=0"" data-original=""https://dksw3hw5iu1be.cloudfront.net/1162736/thumbs/110.gif?lm=0"" class=""cover"" alt=""Harry Potter: Band 4 - Harry Potter und der Feuerkelch - Joanne K. Rowling [Gebundene Ausgabe]"" height=""154"" width=""110"">    </a>
    <h2>
        <a href=""/i,1162736/buecher/harry-potter-band-4-harry-potter-und-der-feuerkelch-joanne-k-rowling-gebundene-ausgabe"" title=""Harry Potter: Band 4 - Harry Potter und der Feuerkelch - Joanne K. Rowling [Gebundene Ausgabe]"" class=""inverse productConversion ellipsis"">
            Harry Potter: Band 4 - Harry Potter und der Feuerkelch - Joanne K... </a>            
        <div class=""ellipsis"" title=""Bücher"">
            <p class=""category-icon category-book"">Bücher</p>        </div>
    </h2>
    <div class=""data"">
   <p class=""availability green"">
    3 Artikel auf Lager            </p>
   <p class=""price"">
<span>
 <strong class=""alpha"">2,69&nbsp;€</strong>
 </span>
 </p>
<p class=""vat"">
                Preise sind Endpreise (kein USt-Ausweis gem. §25a UStG)<br> zzgl.
                [b]<a href=""/s/agb#versandkosten"" class=""deliveryCostsTooltip"">
                    Versandkosten</a>[/b]
                (Standardversand: 3,99 €)
            </p>

I tried this:
Code: Select allTAG POS=1 TYPE=div ATTR=class:list-item-inner*
TAG POS=1 TYPE=A ATTR=HREF:/* EXTRACT=HREF
and get http://www.rebuy.de/s/agb#versandkosten

i tried this:
TAG POS=1 TYPE=div ATTR=class:list-item-inner*
TAG POS=1 TYPE=A ATTR=HREF:/i,1162736/buecher/harry-potter-band-4-harry-potter-und-der-feuerkelch-joanne-k-rowling-gebundene-ausgabe EXTRACT=HREF

that works, but when i changed POS=1 to POS=R1
Code: Select allTAG POS=1 TYPE=div ATTR=class:list-item-inner*
TAG POS=R1 TYPE=A ATTR=HREF:/i,1162736/buecher/harry-potter-band-4-harry-potter-und-der-feuerkelch-joanne-k-rowling-gebundene-ausgabe EXTRACT=HREF

i get #EANF#

I dont understand why its not working.
I set an relative position und want to extract the following a href with Pos=R1...

Maybe this time anyone can help me.

Using
firefox V. 31.0.0.5310
imacros 10.0.0.2738
Windows XP",7
Need help with loop for js,"Hi.
Iam from Germany, so sorry for my bad english. 
On a website, i want to click 50 links. After each click extract a few values, go back, and klick the next one.
After this go to the next page and begin again ...
The first macro is this (erbuy.iim) :
Code: Select allSET !ERRORIGNORE YES
SET !EXTRACT_TEST_POPUP no
SET !VAR1 {{!LOOP}}
ADD !VAR1 

TAG POS={{!VAR1}} TYPE=A ATTR=CLASS:productConversion*
TAG POS=R1 TYPE=A ATTR=HREF:* 
TAG POS=1 TYPE=SPAN ATTR=class:loud* EXTRACT=TXT
ADD !EXTRACT {{!URLCURRENT}}
TAG POS=1 TYPE=SPAN ATTR=class:key&&TXT:EAN*
TAG POS=R1 TYPE=SPAN ATTR=class:value* EXTRACT=TXT
TAG POS=1 TYPE=LI ATTR=class:price&&TXT:Preis* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=C:\Dokumente<SP>und<SP>Einstellungen\blub\Desktop\Macros\ FILE=erbuy-auslesen.csv
BACK

When i set up the repetitions on firefox to 50, it works fine.
Than the next macor should start (erbuy-weiter.iim) :
Code: Select allTAG POS=1 TYPE=A ATTR=TXT:weiter

I create a js file (erbuy-java.js)
Code: Select alliimPlay(""\erbuy.iim""); 
iimPlay(""\erbuy-weiter.iim""); 

It works, but because the first script starts every time at the beginning, it only extracted TAG POS=1.
So i tried something like this ( a part of the code )
Code: Select allvar jsNewLine=""\n""
var MyMacroCode

MyMacroCode = ""CODE:""
MyMacroCode = MyMacroCode+""SET !VAR1 {{!LOOP}}"" + jsNewLine
MyMacroCode = MyMacroCode+""ADD !VAR1 "" + jsNewLine
MyMacroCode = MyMacroCode+""TAG POS={{!VAR1}} TYPE=A ATTR=CLASS:productConversion*"" + jsNewLine
iimPlay(MyMacroCode)
 

That doesent work. I think i have read that js can not handle commands with {{!}}.

Now i dont know what to do next. Hope anyone can help me to find a solution.",4
Using EVAL - missing ; before statement (JS code),"Helo !

I have a problem with my macro. Look at this line and please show me what is wrong:
Code: Select allmacro +=  ""TAG POS=1 TYPE=TEXTAREA ATTR=NAME:some_field EXTRACT=TXT"" + ""\n""; 
macro +=  ""SET !VAR2 EVAL (""var a=\""1000\""; var b=\""{{!EXTRACT}}\""; if (a==b) {a=\""1,000\"";} else {\""{{!EXTRACT}}\"";} ;"")"" + ""\n""; 

and still a hear: ""missing ; before statement, line 11"" -  the last line is line 11

- 1000 is example - this macro using IF function. I tried put this into java script macro *.js file
- in *.iim file it works perfect 

Using Windows xp sp3, Firefox 30 and iMacros for Firefox 8.8.2",4
EXTRACT & EVAL in Javascript,"I can only put the first part of the code as it consists of more than 1200 lines.
Code: Select allvar code = ""CODE:"";
                code += ""SET !ERRORIGNORE YES\n"";
		code += ""SET !TIMEOUT_PAGE 9\n"";
	        code += ""SET !EXTRACT_TEST_POPUP NO\n"";
	        code += ""URL GOTO=www.addmefastbots.site11.com\n"";
		code += ""TAG POS=1 TYPE=H1 ATTR=* EXTRACT=TXT\n"";
		code += ""SET !VAR1 EVAL(""var s= \""{{!EXTRACT}}\""; var d=s.replace(\""ml\"",\""\""); var e=d.replace(\""n\"",\""\""); var a=e.replace(\""e\"",\""\""); var c=a.replace(\""f\"",\""f.\"");"")\n"";
		code += ""SET !EXTRACT NULL\n"";
		code += ""TAG POS=1 TYPE=IMG ATTR=SRC:*head.png EXTRACT=ALT\n"";
		code += ""SET !VAR2 EVAL(""var s= \""{{!EXTRACT}}\""; var d= s.replace(\""e\"",\""\""); var h= d.replace(\""my\"",\""y/\"");"")\n"";
		code += ""SET !EXTRACT NULL\n"";
		code += ""TAG POS=1 TYPE=IMG ATTR=SRC:*pixel.gif EXTRACT=ALT\n"";
		code += ""SET !VAR3 EVAL(""var s= \""{{!EXTRACT}}\""; var d= s.replace(\""P\"",\""\""); var n= d.replace(\"" \"",\""\"");"")\n"";
		code += ""SET !EXTRACT NULL\n"";
		code += ""WAIT SECONDS=1\n"";
		code += ""ADD !VAR1 {{!VAR2}}{{!VAR3}}\n"";
		code += ""WAIT SECONDS=1\n"";
		code += ""URL GOTO={{!VAR1}}\n"";
		code += ""WAIT SECONDS=7\n"";
		code += ""TAG POS=1 TYPE=IMG ATTR=ID:skip_ad_button\n"";
		code += ""TAG POS=1 TYPE=INPUT:SUBMIT ATTR=VALUE:Me<SP>gusta\n"";
		code += ""TAG POS=1 TYPE=BUTTON ATTR=ID:u_*_*\n"";
		code += ""WAIT SECONDS=2\n"";
		code += ""TAB CLOSE\n"";	
	iimPlay(code);
	}


Browser: Firefox (Latest Version)
OS: Windows 7

",3
Is there a way to dump also the #EANF# when tags not found i,"Hi,

I am facing this issue in version 7 imacro not in 6.

When I am trying extract few tags from a website, I see that #EANF# is not saved in the output file when tags are not found. This was not the case in earlier version.

This is breaking the column definition that is built into my automation. Number of values in a row keeps changing based on the tags found. But what I need is to have #EANF# for non found tags so that my columns in the output file are fixed and known.

Is there a way to dump also the #EANF# when tags not found in version 7? 
Your help is greatly appreciated.

Regards,
- Palani",8
Repeat a path,"Hello, 

I have a certain imacro (""change"") to stract informatio from the site ""X"", and I need to use this same macro to other sites, such as ""Y"", ""Z""... Is there a way, imagining the hole thing in only one script (imacro), setting the original imacro (""change"") as some kind of variable that is repeated to each different site?

Thank you",5
extract data from varying page templates,"https://www.oxfordshire.gov.uk/cms/schools/list/all

hi I'm trying to extract school data from above link

the first school listed doesn't have fax no on its details page whereas the 3rd school listed does have it

this is a varying template. how do i handle this?

pls help",2
Important Progress iMacros Product Update,"Dear iMacros Customers and Users, 

We are writing to inform you that Progress will be officially discontinuing the Progress iMacros product, with a planned End-Of-Life date of November 30, 2023. 

What does this mean? 
Moving forward, Progress will continue to support the iMacros product and will only provide critical fixes as needed until the EOL date. We will honor all service agreements through the existing term, except for those contracts that go beyond the EOL date. Customers with service agreements that go beyond the EOL date will be contacted separately to discuss their options and next steps. We will continue to offer service agreement renewals that do not exceed the EOL date. 

What are your next steps? 
Please remain on the lookout for more communications from Progress in the coming months, as more information will be made readily available to assist you as you prepare your transition plans. 

If you have additional questions, please email iMacrosInquiries@progress.com 

On behalf of Progress, thank you for your continued partnership and commitment. 

Sincerely,  
The Progress iMacros Team",2
